"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"744443165340377088","Sun Jun 19 08:14:16 +0000 2016","0","Tim Patroli Bakal Rekam Industri yang Buang Limbah ke Sungai Citarum https://t.co/Xp1UisWlNw https://t.co/ghGkXcFHo9","744443165340377088","https://pbs.twimg.com/media/ClTLHL4VYAAdtJX.jpg","","in","Bandung, Indonesia","1","0","0","https://x.com/korangala/status/744443165340377088","2553884263","korangala"
"744443142858932224","Sun Jun 19 08:14:10 +0000 2016","0","Tim Patroli Bakal Rekam Industri yang Buang Limbah ke Sungai Citarum: Tim patroli air Sungai Citarum Kabupaten https://t.co/eS5fpCMooQ","744443142858932224","","","in","Bandung, West Java","0","0","0","https://x.com/sannyabraham/status/744443142858932224","2413615464","sannyabraham"
"741454413978439681","Sat Jun 11 09:02:07 +0000 2016","0","@kompascom pamerin ke pelaku industri yg gemar buang limbah ke sungai akirnya muara ke laut pamerin juga ke KLHK ngapain ke pak ahok","741556104090390528","","kompascom","in","","0","0","0","https://x.com/RKusmiyanto/status/741556104090390528","2266958718","RKusmiyanto"
"738312754717691904","Thu Jun 02 10:14:12 +0000 2016","0","https://t.co/18q5w1w4Qa : 75 persen Industri di Sekitar Citarum Buang Limbah tanpa Proses IPAL https://t.co/coRaX0PeWK","738312754717691904","","","in","Indonesia","0","0","0","https://x.com/sollyez/status/738312754717691904","84611533","sollyez"
"738311187075588096","Thu Jun 02 10:07:58 +0000 2016","0","75 persen Industri di Sekitar Citarum Buang Limbah tanpa Proses IPAL https://t.co/KmqBAipUsn #aboutBDG","738311187075588096","","","in","Bandung Indonesia","0","0","0","https://x.com/aboutbdgcom/status/738311187075588096","1712843610","aboutbdgcom"
"738311053776326656","Thu Jun 02 10:07:27 +0000 2016","0","75 persen Industri di Sekitar Citarum Buang Limbah tanpa Proses IPAL https://t.co/AGJpCmw7ay","738311053776326656","","","in","hogwarts;hufflepuff","0","0","0","https://x.com/krisxoxom/status/738311053776326656","2265993631","krisxoxom"
"738309936560656384","Thu Jun 02 10:03:00 +0000 2016","0","republikaonline : 75 persen Industri di Sekitar Citarum Buang Limbah tanpa Proses IPAL https://t.co/oXJNAMBvnP) https://t.co/kAjjt5pbZE","738309936560656384","https://pbs.twimg.com/media/Cj8A-U0WgAArb9D.jpg","","in","","0","0","0","https://x.com/indberitanews/status/738309936560656384","2977228573","indberitanews"
"738309150493511681","Thu Jun 02 09:59:53 +0000 2016","0","@info - 75 persen Industri di Sekitar Citarum Buang Limbah tanpa Proses IPAL","738309150493511681","","INFO","in","Subang, Jawa Barat","0","0","0","https://x.com/GEMAWAHYUH/status/738309150493511681","15503908","GEMAWAHYUH"
"738307126230016000","Thu Jun 02 09:51:50 +0000 2016","0","@info: 75 persen Industri di Sekitar Citarum Buang Limbah tanpa Proses IPAL -","738307126230016000","","INFO","in","Subang, Jawa Barat","0","0","0","https://x.com/GEMAWAHYUH/status/738307126230016000","15503908","GEMAWAHYUH"
"738307112313327617","Thu Jun 02 09:51:47 +0000 2016","0"," @Tertua: 75 persen Industri di Sekitar Citarum Buang Limbah tanpa Proses IPAL https://t.co/E5hpauv5zS ","738307112313327617","","","in","Indonesia","0","0","0","https://x.com/kontendewasa/status/738307112313327617","494085134","kontendewasa"
"738305918606004224","Thu Jun 02 09:47:02 +0000 2016","1","75 persen Industri di Sekitar Citarum Buang Limbah tanpa Proses IPAL https://t.co/0nrZICe09A","738305918606004224","","","in","Jakarta, Indonesia","0","0","1","https://x.com/republikaonline/status/738305918606004224","22126902","republikaonline"
"738275297959628800","Thu Jun 02 07:45:22 +0000 2016","0","https://t.co/4Tb2OAz4AE | Berani Buang Limbah ke Citarum Tanpa Diolah Industri Bakal Berhadapan ... https://t.co/d7j4aJFPPq #DayeuhKolot","738275297959628800","","","in","Bandung, Jawa Barat","0","0","0","https://x.com/Eventorganizer_/status/738275297959628800","1707536760","Eventorganizer_"
"738268517464576000","Thu Jun 02 07:18:25 +0000 2016","0","Berani Buang Limbah ke Citarum Tanpa Diolah Industri Bakal Berhadapan dengan TNI - Republika Online https://t.co/04nosZMNjH","738268517464576000","","","in","","0","0","0","https://x.com/sitompulsky/status/738268517464576000","1734696410","sitompulsky"
"738267449452302336","Thu Jun 02 07:14:10 +0000 2016","0","republikaonline : Berani Buang Limbah ke Citarum Tanpa Diolah Industri Bakal Berhadapan d https://t.co/jLVQavaNpJ) https://t.co/NB2E8SSp0S","738267449452302336","https://pbs.twimg.com/media/Cj7aVNyWsAASDqZ.jpg","","in","","0","0","0","https://x.com/indberitanews/status/738267449452302336","2977228573","indberitanews"
"738264282203193344","Thu Jun 02 07:01:35 +0000 2016","0","Berani Buang Limbah ke Citarum Tanpa Diolah Industri Bakal Berhadapan dengan TNI https://t.co/qsf3VdPaQC","738264282203193344","","","in","","0","0","0","https://x.com/choAOA/status/738264282203193344","403915240","choAOA"
"738264281108471808","Thu Jun 02 07:01:35 +0000 2016","0","Berani Buang Limbah ke Citarum Tanpa Diolah Industri Bakal Berhadapan dengan TNI https://t.co/ZNTxM1tKR3","738264281108471808","","","in","","0","0","0","https://x.com/AceBaby45/status/738264281108471808","2193575238","AceBaby45"
"738264280932311040","Thu Jun 02 07:01:35 +0000 2016","0","Berani Buang Limbah ke Citarum Tanpa Diolah Industri Bakal Berhadapan dengan TNI https://t.co/FiJgnNzsUV","738264280932311040","","","in","","0","0","0","https://x.com/JSJkrysx/status/738264280932311040","2321677206","JSJkrysx"
"738264280856829952","Thu Jun 02 07:01:35 +0000 2016","0","Berani Buang Limbah ke Citarum Tanpa Diolah Industri Bakal Berhadapan dengan TNI https://t.co/CgvhJj2uJC","738264280856829952","","","in","RealParody","0","0","0","https://x.com/gdmien/status/738264280856829952","395188814","gdmien"
"738264277069402113","Thu Jun 02 07:01:34 +0000 2016","0","Berani Buang Limbah ke Citarum Tanpa Diolah Industri Bakal Berhadapan dengan TNI https://t.co/qoC2cuY9vW","738264277069402113","","","in","Btg,Jateng`Indonesia 31/05/98","0","0","0","https://x.com/BeritaUpdated2/status/738264277069402113","1172394872","BeritaUpdated2"
"738262120551358464","Thu Jun 02 06:53:00 +0000 2016","0","Berani Buang Limbah ke Citarum Tanpa Diolah Industri Bakal Berhadapan dengan TNI https://t.co/QK22xAl95w","738262120551358464","","","in","South-East Asia","0","0","0","https://x.com/kabarberita/status/738262120551358464","125324383","kabarberita"
"738260359241465857","Thu Jun 02 06:46:00 +0000 2016","0","https://t.co/18q5w1w4Qa : Berani Buang Limbah ke Citarum Tanpa Diolah Industri Bakal Berhadapan dengan https://t.co/gSyFZSagxD","738260359241465857","","","in","Indonesia","0","0","0","https://x.com/sollyez/status/738260359241465857","84611533","sollyez"
"738258870414544896","Thu Jun 02 06:40:05 +0000 2016","0","Berani Buang Limbah ke Citarum Tanpa Diolah Industri Bakal Berhadapan dengan TNI https://t.co/a0seNRKFbg #aboutBDG","738258870414544896","","","in","Bandung Indonesia","0","0","0","https://x.com/aboutbdgcom/status/738258870414544896","1712843610","aboutbdgcom"
"714597846062751746","Tue Mar 29 00:34:39 +0000 2016","0","@aheryawan : disaat hujan agak besar dimanfaatkan pabrik industri untuk buang limbah pak. Coba liat masa air hujan warnanya hitam pekat.","714611694522077184","","aheryawan","in","Bandung kota hebat !!","0","0","0","https://x.com/icha_rockstar/status/714611694522077184","273803179","icha_rockstar"
"714597846062751746","Mon Mar 28 23:39:37 +0000 2016","31","1. Citarum kotor bisa slsai dg #gerakanTIDAK TIDAK buang sampah TIDAK buang limbah ternak TIDAK buang limbah RT TIDAK buang limbah industri","714597846062751746","","","in","Jawa Barat","0","17","134","https://x.com/aheryawan/status/714597846062751746","183832491","aheryawan"
"711853942158827520","Mon Mar 21 10:35:36 +0000 2016","0","Bgmn klo limbah industri @liputan6dotcom @aheryawan Gubernur Aher: Buang Sampah ke Sungai Haram https://t.co/5PZ7cKrbm7 https://t.","711863824542924800","","liputan6dotcom","in","Bandung, West Java","0","0","0","https://x.com/tualang/status/711863824542924800","84867302","tualang"
